evaluation_round,canonical_pair_key,max_outcome_round_used,sample_count,integrated_primary_evidence,main_primary_evidence,integrated_support_evidence,recent_state,pg01,pg06,pg07,pg08,pair_state,core_eligible
384,21-27-42__3-17-39,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,21-27-42__3-25-39,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,21-27-42__4-17-39,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,21-27-42__5-17-39,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-14-39__4-17-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-14-39__4-19-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-14-39__5-17-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-14-39__5-19-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-14-42__4-17-39,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-14-42__4-21-39,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-14-42__5-17-39,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-14-42__5-21-39,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-17-39__4-19-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-17-39__5-19-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-17-42__4-21-39,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-17-42__5-21-39,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-19-42__4-17-39,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-19-42__4-21-39,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-19-42__5-17-39,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-19-42__5-21-39,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-21-39__4-17-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-21-39__4-19-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-21-39__5-17-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-21-39__5-19-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-25-39__4-17-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-25-39__4-19-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-25-39__5-17-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-25-39__5-19-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-27-39__4-17-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-27-39__4-19-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-27-39__5-17-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,3-27-39__5-19-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,4-17-39__5-19-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,4-17-42__5-21-39,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,4-19-42__5-17-39,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,4-19-42__5-21-39,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,4-21-39__5-17-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
384,4-21-39__5-19-42,379,4,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-25__10-26-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-25__10-27-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-25__14-26-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-25__14-27-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-25__17-26-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-25__17-27-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-25__2-26-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-25__2-27-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-25__5-26-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-25__5-27-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-26__10-27-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-26__14-25-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-26__14-27-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-26__17-25-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-26__17-27-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-26__2-25-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-26__2-27-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-26__5-25-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-26__5-27-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-27__10-26-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-27__14-25-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-27__14-26-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-27__17-25-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-27__17-26-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-27__2-25-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-27__2-26-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-27__5-25-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-11-27__5-26-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-25-39__2-11-26,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-25-39__2-11-27,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-25-39__5-11-26,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-25-39__5-11-27,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-26-39__11-17-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-26-39__2-11-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-26-39__2-11-27,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-26-39__5-11-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-26-39__5-11-27,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-27-39__11-17-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-27-39__2-11-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-27-39__2-11-26,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-27-39__5-11-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,1-27-39__5-11-26,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,10-26-39__11-17-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,10-26-39__2-11-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,10-26-39__2-11-27,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,10-26-39__5-11-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,10-26-39__5-11-27,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,10-27-39__11-17-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,10-27-39__2-11-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,10-27-39__2-11-26,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,10-27-39__5-11-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,10-27-39__5-11-26,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,11-17-25__14-26-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,11-17-25__14-27-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,11-17-25__2-26-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,11-17-25__2-27-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,11-17-25__5-26-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,11-17-25__5-27-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,14-25-39__2-11-26,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,14-25-39__2-11-27,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,14-25-39__5-11-26,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,14-25-39__5-11-27,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,14-26-39__2-11-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,14-26-39__2-11-27,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,14-26-39__5-11-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,14-26-39__5-11-27,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,14-27-39__2-11-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,14-27-39__2-11-26,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,14-27-39__5-11-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,14-27-39__5-11-26,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,17-25-39__2-11-26,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,17-25-39__2-11-27,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,17-25-39__5-11-26,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,17-25-39__5-11-27,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,17-26-39__2-11-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,17-26-39__2-11-27,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,17-26-39__5-11-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,17-26-39__5-11-27,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,17-27-39__2-11-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,17-27-39__2-11-26,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,17-27-39__5-11-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,17-27-39__5-11-26,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,2-11-25__5-26-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,2-11-25__5-27-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,2-11-26__5-25-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,2-11-26__5-27-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,2-11-27__5-25-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,2-11-27__5-26-39,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,2-25-39__5-11-26,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,2-25-39__5-11-27,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,2-26-39__5-11-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,2-26-39__5-11-27,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,2-27-39__5-11-25,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
385,2-27-39__5-11-26,384,5,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
387,10-19-38__11-26-34,385,6,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT_SAMPLE,FAIL,FAIL,FAIL,FAIL,PAIR_RESEARCH_HOLD,0
